Date,Country,City,Specie,Value
2/1/2017,IN,Kolkata,no2,38.8
2/1/2017,IN,Kolkata,co,15.4
2/1/2017,IN,Kolkata,pm10,172.3
2/1/2017,IN,Kolkata,o3,11.2
2/2/2017,IN,Kolkata,so2,3.9
2/2/2017,IN,Kolkata,pm25,218.3
2/2/2017,IN,Kolkata,no2,30.6
2/2/2017,IN,Kolkata,co,14.4
2/2/2017,IN,Kolkata,pm10,120.3
2/2/2017,IN,Kolkata,o3,8.8
2/3/2017,IN,Kolkata,so2,3.7
2/3/2017,IN,Kolkata,pm25,213.7
2/3/2017,IN,Kolkata,no2,44.1
2/3/2017,IN,Kolkata,co,15.5
2/3/2017,IN,Kolkata,pm10,135.7
2/3/2017,IN,Kolkata,o3,7.6
2/4/2017,IN,Kolkata,so2,6.4
2/4/2017,IN,Kolkata,pm25,210.3
2/4/2017,IN,Kolkata,no2,35.7
2/4/2017,IN,Kolkata,co,10.9
2/4/2017,IN,Kolkata,pm10,116.7
2/4/2017,IN,Kolkata,o3,8.3
2/5/2017,IN,Kolkata,so2,5.1
2/5/2017,IN,Kolkata,pm25,216.3
2/5/2017,IN,Kolkata,no2,32.1
2/5/2017,IN,Kolkata,co,12.8
2/5/2017,IN,Kolkata,pm10,116.7
2/5/2017,IN,Kolkata,o3,8.9
2/6/2017,IN,Kolkata,so2,4.8
2/6/2017,IN,Kolkata,pm25,276.7
2/6/2017,IN,Kolkata,no2,40.2
2/6/2017,IN,Kolkata,co,24.1
2/6/2017,IN,Kolkata,pm10,167.3
2/6/2017,IN,Kolkata,o3,8.9
2/7/2017,IN,Kolkata,so2,5.1
2/7/2017,IN,Kolkata,pm25,246.3
2/7/2017,IN,Kolkata,no2,50.1
2/7/2017,IN,Kolkata,co,23.9
2/7/2017,IN,Kolkata,pm10,158.3
2/7/2017,IN,Kolkata,o3,8.8
2/8/2017,IN,Kolkata,so2,7.1
2/8/2017,IN,Kolkata,pm25,247.7
2/8/2017,IN,Kolkata,no2,39.0
2/8/2017,IN,Kolkata,co,16.2
2/8/2017,IN,Kolkata,pm10,173.0
2/8/2017,IN,Kolkata,o3,7.7
2/9/2017,IN,Kolkata,so2,7.6
2/9/2017,IN,Kolkata,pm25,242.0
2/9/2017,IN,Kolkata,no2,48.2
2/9/2017,IN,Kolkata,co,23.2
2/9/2017,IN,Kolkata,pm10,181.0
2/9/2017,IN,Kolkata,o3,10.1
2/10/2017,IN,Kolkata,so2,22.9
2/10/2017,IN,Kolkata,pm25,217.3
2/10/2017,IN,Kolkata,no2,40.9
2/10/2017,IN,Kolkata,co,12.2
2/10/2017,IN,Kolkata,pm10,155.7
2/10/2017,IN,Kolkata,o3,12.1
2/11/2017,IN,Kolkata,so2,27.0
2/11/2017,IN,Kolkata,pm25,217.0
2/11/2017,IN,Kolkata,no2,48.2
2/11/2017,IN,Kolkata,co,13.4
2/11/2017,IN,Kolkata,pm10,136.7
2/11/2017,IN,Kolkata,o3,44.5
2/12/2017,IN,Kolkata,so2,6.4
2/12/2017,IN,Kolkata,pm25,207.3
2/12/2017,IN,Kolkata,no2,28.9
2/12/2017,IN,Kolkata,co,13.5
2/12/2017,IN,Kolkata,pm10,107.3
2/12/2017,IN,Kolkata,o3,12.4
2/13/2017,IN,Kolkata,so2,21.0
2/13/2017,IN,Kolkata,pm25,214.7
2/13/2017,IN,Kolkata,no2,40.7
2/13/2017,IN,Kolkata,co,20.4
2/13/2017,IN,Kolkata,pm10,162.3
2/13/2017,IN,Kolkata,o3,11.7
2/14/2017,IN,Kolkata,so2,23.0
2/14/2017,IN,Kolkata,pm25,263.3
2/14/2017,IN,Kolkata,no2,37.6
2/14/2017,IN,Kolkata,co,15.6
2/14/2017,IN,Kolkata,pm10,208.7
2/14/2017,IN,Kolkata,o3,10.8
2/15/2017,IN,Kolkata,so2,24.6
2/15/2017,IN,Kolkata,pm25,208.7
2/15/2017,IN,Kolkata,no2,34.3
2/15/2017,IN,Kolkata,co,19.1
2/15/2017,IN,Kolkata,pm10,114.0
2/15/2017,IN,Kolkata,o3,10.2
2/16/2017,IN,Kolkata,so2,19.0
2/16/2017,IN,Kolkata,pm25,224.7
2/16/2017,IN,Kolkata,no2,27.9
2/16/2017,IN,Kolkata,co,12.4
2/16/2017,IN,Kolkata,pm10,118.7
2/16/2017,IN,Kolkata,o3,10.8
2/17/2017,IN,Kolkata,so2,22.1
2/17/2017,IN,Kolkata,pm25,242.7
2/17/2017,IN,Kolkata,no2,29.2
2/17/2017,IN,Kolkata,co,23.1
2/17/2017,IN,Kolkata,pm10,187.0
2/17/2017,IN,Kolkata,o3,9.0
2/18/2017,IN,Kolkata,so2,31.0
2/18/2017,IN,Kolkata,pm25,185.0
2/18/2017,IN,Kolkata,no2,26.3
2/18/2017,IN,Kolkata,co,16.4
2/18/2017,IN,Kolkata,pm10,153.7
2/18/2017,IN,Kolkata,o3,9.6
2/19/2017,IN,Kolkata,so2,38.0
2/19/2017,IN,Kolkata,pm25,186.3
2/19/2017,IN,Kolkata,no2,22.2
2/19/2017,IN,Kolkata,co,10.8
2/19/2017,IN,Kolkata,pm10,95.3
2/19/2017,IN,Kolkata,o3,5.3
2/20/2017,IN,Kolkata,so2,27.3
2/20/2017,IN,Kolkata,no2,20.6
2/20/2017,IN,Kolkata,co,5.3
2/20/2017,IN,Kolkata,pm10,100.3
2/20/2017,IN,Kolkata,o3,9.0
2/21/2017,IN,Kolkata,so2,27.6
