Date,Country,City,Specie,Value
3/20/2016,IN,Mumbai,pm10,65.7
3/20/2016,IN,Mumbai,o3,7.6
3/20/2016,IN,Mumbai,so2,10
3/21/2016,IN,Mumbai,pm25,136.3
3/21/2016,IN,Mumbai,no2,2.4
3/21/2016,IN,Mumbai,co,11.3
3/21/2016,IN,Mumbai,pm10,80.7
3/21/2016,IN,Mumbai,o3,6.7
3/21/2016,IN,Mumbai,so2,5.9
3/22/2016,IN,Mumbai,pm25,213.7
3/22/2016,IN,Mumbai,no2,2.7
3/22/2016,IN,Mumbai,co,13.5
3/22/2016,IN,Mumbai,pm10,144.3
3/22/2016,IN,Mumbai,o3,7.4
3/22/2016,IN,Mumbai,so2,6.2
3/23/2016,IN,Mumbai,pm25,130.3
3/23/2016,IN,Mumbai,no2,2.8
3/23/2016,IN,Mumbai,co,14
3/23/2016,IN,Mumbai,pm10,83.7
3/23/2016,IN,Mumbai,o3,12.2
3/23/2016,IN,Mumbai,so2,6.1
3/24/2016,IN,Mumbai,pm25,162
3/24/2016,IN,Mumbai,no2,2.7
3/24/2016,IN,Mumbai,co,14
3/24/2016,IN,Mumbai,pm10,148
3/24/2016,IN,Mumbai,o3,9
3/24/2016,IN,Mumbai,so2,9.9
3/25/2016,IN,Mumbai,pm25,104.3
3/25/2016,IN,Mumbai,no2,2.7
3/25/2016,IN,Mumbai,co,12.3
3/25/2016,IN,Mumbai,pm10,78.3
3/25/2016,IN,Mumbai,o3,7.3
3/25/2016,IN,Mumbai,so2,6.1
3/26/2016,IN,Mumbai,pm25,88.7
3/26/2016,IN,Mumbai,no2,3.3
3/26/2016,IN,Mumbai,co,10.4
3/26/2016,IN,Mumbai,pm10,151.7
3/26/2016,IN,Mumbai,o3,5.1
3/26/2016,IN,Mumbai,so2,6.5
3/27/2016,IN,Mumbai,pm25,102
3/27/2016,IN,Mumbai,no2,3.3
3/27/2016,IN,Mumbai,co,14.5
3/27/2016,IN,Mumbai,pm10,84.7
3/27/2016,IN,Mumbai,o3,5.1
3/27/2016,IN,Mumbai,so2,10.2
3/28/2016,IN,Mumbai,pm25,109.7
3/28/2016,IN,Mumbai,no2,4.3
3/28/2016,IN,Mumbai,co,10.9
3/28/2016,IN,Mumbai,pm10,74.3
3/28/2016,IN,Mumbai,o3,5.9
3/28/2016,IN,Mumbai,so2,6.8
3/29/2016,IN,Mumbai,pm25,142.3
3/29/2016,IN,Mumbai,no2,3.6
3/29/2016,IN,Mumbai,co,9.4
3/29/2016,IN,Mumbai,pm10,79.3
3/29/2016,IN,Mumbai,o3,5.9
3/29/2016,IN,Mumbai,so2,6.4
3/30/2016,IN,Mumbai,pm25,113.3
3/30/2016,IN,Mumbai,no2,3.3
3/30/2016,IN,Mumbai,co,6.2
3/30/2016,IN,Mumbai,pm10,76
3/30/2016,IN,Mumbai,o3,5.7
3/30/2016,IN,Mumbai,so2,2.5
3/31/2016,IN,Mumbai,pm25,97
3/31/2016,IN,Mumbai,no2,3.6
3/31/2016,IN,Mumbai,co,8.8
3/31/2016,IN,Mumbai,pm10,72
3/31/2016,IN,Mumbai,o3,5.6
3/31/2016,IN,Mumbai,so2,7.4
4/1/2016,IN,Mumbai,pm25,81.7
4/1/2016,IN,Mumbai,no2,3.5
4/1/2016,IN,Mumbai,co,10
4/1/2016,IN,Mumbai,pm10,45
4/1/2016,IN,Mumbai,o3,5.3
4/1/2016,IN,Mumbai,so2,7.3
4/2/2016,IN,Mumbai,pm25,62.7
4/2/2016,IN,Mumbai,no2,3.3
4/2/2016,IN,Mumbai,co,9.1
4/2/2016,IN,Mumbai,pm10,53.3
4/2/2016,IN,Mumbai,o3,5
4/2/2016,IN,Mumbai,so2,7.3
4/3/2016,IN,Mumbai,pm25,91.3
4/3/2016,IN,Mumbai,no2,3.4
4/3/2016,IN,Mumbai,co,14
4/3/2016,IN,Mumbai,pm10,57
4/3/2016,IN,Mumbai,o3,5.3
4/3/2016,IN,Mumbai,so2,12
4/4/2016,IN,Mumbai,pm25,104.3
4/4/2016,IN,Mumbai,no2,3.7
4/4/2016,IN,Mumbai,co,10.5
4/4/2016,IN,Mumbai,pm10,58.7
4/4/2016,IN,Mumbai,o3,5.4
4/4/2016,IN,Mumbai,so2,7.6
4/5/2016,IN,Mumbai,pm25,105.7
4/5/2016,IN,Mumbai,no2,3.7
4/5/2016,IN,Mumbai,co,9.1
4/5/2016,IN,Mumbai,pm10,60.3
4/5/2016,IN,Mumbai,o3,5.4
4/5/2016,IN,Mumbai,so2,7.5
4/6/2016,IN,Mumbai,pm25,85
4/6/2016,IN,Mumbai,no2,4
4/6/2016,IN,Mumbai,co,9.5
4/6/2016,IN,Mumbai,pm10,46.3
4/6/2016,IN,Mumbai,o3,5.7
4/6/2016,IN,Mumbai,so2,8.1
4/7/2016,IN,Mumbai,pm25,68.3
4/7/2016,IN,Mumbai,no2,4.1
4/7/2016,IN,Mumbai,co,12.9
4/7/2016,IN,Mumbai,pm10,45.7
4/7/2016,IN,Mumbai,o3,6.3
4/7/2016,IN,Mumbai,so2,10.5
4/8/2016,IN,Mumbai,pm25,87
4/8/2016,IN,Mumbai,no2,4.3
4/8/2016,IN,Mumbai,co,12.4
4/8/2016,IN,Mumbai,pm10,63.7
4/8/2016,IN,Mumbai,o3,9
4/8/2016,IN,Mumbai,so2,8.6
4/9/2016,IN,Mumbai,pm25,95.7
4/9/2016,IN,Mumbai,no2,4.4
4/9/2016,IN,Mumbai,co,10.5
4/9/2016,IN,Mumbai,pm10,51
4/9/2016,IN,Mumbai,o3,9.3
4/9/2016,IN,Mumbai,so2,9
4/10/2016,IN,Mumbai,pm25,100.3
4/10/2016,IN,Mumbai,no2,4.3
4/10/2016,IN,Mumbai,co,9.1
4/10/2016,IN,Mumbai,pm10,78.7
4/10/2016,IN,Mumbai,o3,6.9
4/10/2016,IN,Mumbai,so2,8.8
4/11/2016,IN,Mumbai,pm25,141.7
4/11/2016,IN,Mumbai,no2,4.4
4/11/2016,IN,Mumbai,co,9.3
4/11/2016,IN,Mumbai,pm10,82
4/11/2016,IN,Mumbai,o3,6.8
4/11/2016,IN,Mumbai,so2,9.1
4/12/2016,IN,Mumbai,pm25,219.3
4/12/2016,IN,Mumbai,no2,4.3
4/12/2016,IN,Mumbai,co,10.6
4/12/2016,IN,Mumbai,pm10,61.7
4/12/2016,IN,Mumbai,o3,6
4/12/2016,IN,Mumbai,so2,9.8
4/13/2016,IN,Mumbai,pm25,101
4/13/2016,IN,Mumbai,no2,4.2
4/13/2016,IN,Mumbai,co,12.8
